date,session_date,setup_detected,direction,poi_type,sweep_level,pattern_candle_a,pattern_candle_b,entry_price,stop_loss,take_profit,sl_distance,tp_distance,trader_agrees,actual_result,hypothetical_pnl,notes
2026-05-04T15:28:09.870317,2025-09-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:09.904376,2025-09-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:09.937110,2025-09-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:09.961329,2025-09-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:09.996534,2025-09-15,True,SHORT,BEARISH,45926.3,,,45895.7,45955.7,45775.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.033779,2025-09-16,True,SHORT,BEARISH,45837.2,,,45777.8,45837.8,45657.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.069829,2025-09-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.107045,2025-09-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.146163,2025-09-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.170790,2025-09-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.203912,2025-09-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.234114,2025-09-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.265513,2025-09-24,True,LONG,BULLISH,46190.0,,,46192.8,46132.8,46312.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.299442,2025-09-25,True,LONG,BULLISH,45926.9,,,45994.0,45934.0,46114.0,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.331290,2025-09-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.354991,2025-09-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.387864,2025-09-29,True,SHORT,BEARISH,46280.4,,,46310.8,46370.8,46190.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.421568,2025-09-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.456905,2025-10-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.488752,2025-10-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.520188,2025-10-03,True,LONG,BULLISH,46863.0,,,46895.4,46821.8,47042.6,73.6,147.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.545603,2025-10-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.578288,2025-10-06,True,SHORT,BEARISH,46761.1,,,46721.7,46781.7,46601.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.614773,2025-10-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.649207,2025-10-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.684620,2025-10-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.720585,2025-10-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.747196,2025-10-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.783721,2025-10-13,True,LONG,BULLISH,46077.4,,,46165.6,46105.6,46285.6,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:10.815565,2025-10-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.846351,2025-10-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.878529,2025-10-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.916677,2025-10-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.942730,2025-10-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:10.979869,2025-10-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.016724,2025-10-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.049345,2025-10-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.086801,2025-10-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.119720,2025-10-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.145262,2025-10-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.187224,2025-10-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.220179,2025-10-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.250690,2025-10-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.282217,2025-10-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.314951,2025-10-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.338832,2025-11-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.368033,2025-11-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.398433,2025-11-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.428353,2025-11-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.458294,2025-11-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.489886,2025-11-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.512827,2025-11-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.543769,2025-11-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.573553,2025-11-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.604359,2025-11-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.638797,2025-11-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.668421,2025-11-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.691677,2025-11-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.722730,2025-11-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.754349,2025-11-18,True,SHORT,BEARISH,46280.9,,,46289.4,46381.9,46104.4,92.5,185.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:11.787102,2025-11-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.816415,2025-11-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.846106,2025-11-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.869076,2025-11-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.899483,2025-11-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.926864,2025-11-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:11.956700,2025-11-26,True,SHORT,BEARISH,47615.8,,,47526.4,47609.6,47360.0,83.2,166.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:11.986550,2025-11-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.017341,2025-11-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.039667,2025-11-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.070724,2025-12-01,True,SHORT,BEARISH,47597.9,,,47549.8,47609.8,47429.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:12.103971,2025-12-02,True,LONG,BULLISH,47385.2,,,47519.7,47412.4,47734.3,107.3,214.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:12.137144,2025-12-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.175774,2025-12-04,True,SHORT,BEARISH,47937.8,,,47913.3,47973.3,47793.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:12.229451,2025-12-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.269500,2025-12-07,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.322455,2025-12-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.357531,2025-12-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.388787,2025-12-10,True,SHORT,BEARISH,47877.8,,,47852.5,47970.8,47615.9,118.3,236.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:12.418735,2025-12-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.450355,2025-12-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.474037,2025-12-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.504422,2025-12-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.544963,2025-12-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.574564,2025-12-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.603513,2025-12-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.635629,2025-12-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.662978,2025-12-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.694776,2025-12-22,True,SHORT,BEARISH,48478.4,,,48457.8,48517.8,48337.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:12.728036,2025-12-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.757452,2025-12-24,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.782283,2025-12-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.812743,2025-12-26,True,LONG,BULLISH,48655.2,,,48679.8,48619.8,48799.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:12.839811,2025-12-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.871662,2025-12-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.902850,2025-12-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.936173,2025-12-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.959923,2026-01-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:12.990585,2026-01-02,True,SHORT,BEARISH,48280.7,,,48131.1,48232.5,47928.3,101.4,202.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.013528,2026-01-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.046567,2026-01-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.077717,2026-01-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.109559,2026-01-07,True,LONG,BULLISH,49238.2,,,49251.7,49191.7,49371.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.149024,2026-01-08,True,SHORT,BEARISH,49351.7,,,49333.2,49393.2,49213.2,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.180752,2026-01-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.205001,2026-01-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.238605,2026-01-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.271636,2026-01-13,True,LONG,BULLISH,49228.3,,,49279.7,49210.2,49418.7,69.5,139.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.304498,2026-01-14,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.332815,2026-01-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.365755,2026-01-16,True,SHORT,BEARISH,49496.7,,,49471.6,49531.6,49351.6,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.388641,2026-01-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.417279,2026-01-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.448255,2026-01-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.479125,2026-01-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.510335,2026-01-22,True,SHORT,BEARISH,49626.4,,,49617.8,49677.8,49497.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.541591,2026-01-23,True,LONG,BULLISH,49108.2,,,49134.6,49042.3,49319.2,92.3,184.6,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.564854,2026-01-25,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.596799,2026-01-26,True,SHORT,BEARISH,49386.4,,,49401.8,49461.8,49281.8,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.628214,2026-01-27,True,LONG,BULLISH,48920.2,,,49002.7,48942.7,49122.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.665158,2026-01-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.697932,2026-01-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.729993,2026-01-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.754294,2026-02-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.787316,2026-02-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.818073,2026-02-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.851718,2026-02-04,True,LONG,BULLISH,49286.4,,,49358.6,49219.1,49637.6,139.5,279.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:13.881147,2026-02-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.912512,2026-02-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.935730,2026-02-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.966663,2026-02-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:13.998123,2026-02-10,True,LONG,BULLISH,50277.2,,,50266.7,50203.2,50393.7,63.5,127.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.029537,2026-02-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.062872,2026-02-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.092898,2026-02-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.117225,2026-02-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.156419,2026-02-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.196051,2026-02-17,True,SHORT,BEARISH,49640.5,,,49634.7,49714.6,49474.9,79.9,159.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.230478,2026-02-18,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.262898,2026-02-19,True,LONG,BULLISH,49311.5,,,49350.3,49250.2,49550.5,100.1,200.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.297230,2026-02-20,True,SHORT,BEARISH,49563.7,,,49553.7,49646.7,49367.7,93.0,186.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.322161,2026-02-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.352582,2026-02-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.384904,2026-02-24,True,SHORT,BEARISH,49288.7,,,49253.7,49313.7,49133.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.416866,2026-02-25,True,SHORT,BEARISH,49484.4,,,49500.7,49560.7,49380.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.449458,2026-02-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.480018,2026-02-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.503538,2026-03-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.534345,2026-03-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.563733,2026-03-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.595182,2026-03-04,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.624957,2026-03-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.656901,2026-03-06,True,SHORT,BEARISH,47512.2,,,47404.7,47526.6,47160.9,121.9,243.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.683221,2026-03-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.718140,2026-03-09,True,LONG,BULLISH,47048.1,,,47121.7,47031.5,47302.1,90.2,180.4,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.750634,2026-03-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.782296,2026-03-11,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.814038,2026-03-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.845626,2026-03-13,True,LONG,BULLISH,46626.5,,,46683.3,46623.3,46803.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.868812,2026-03-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.897994,2026-03-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.931542,2026-03-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:14.962711,2026-03-18,True,LONG,BULLISH,46561.3,,,46622.7,46562.7,46742.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:14.996880,2026-03-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.036264,2026-03-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.060689,2026-03-22,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.093144,2026-03-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.125940,2026-03-24,True,SHORT,BEARISH,46404.6,,,46300.2,46368.6,46163.4,68.4,136.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:15.159961,2026-03-25,True,SHORT,BEARISH,46606.7,,,46477.3,46590.7,46250.5,113.4,226.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:15.200891,2026-03-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.238050,2026-03-27,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.271346,2026-03-29,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.304336,2026-03-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.338610,2026-03-31,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.373359,2026-04-01,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.403349,2026-04-02,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.426651,2026-04-03,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.450759,2026-04-05,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.483878,2026-04-06,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.517779,2026-04-07,True,SHORT,BEARISH,46525.5,,,46470.7,46530.7,46350.7,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:15.549971,2026-04-08,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.581113,2026-04-09,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.611501,2026-04-10,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.635403,2026-04-12,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.667576,2026-04-13,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.706620,2026-04-14,True,LONG,BULLISH,48489.3,,,48570.9,48510.9,48690.9,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:15.742725,2026-04-15,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.777495,2026-04-16,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.809986,2026-04-17,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.834906,2026-04-19,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.866711,2026-04-20,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.897732,2026-04-21,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.930187,2026-04-22,True,LONG,BULLISH,49428.4,,,49438.3,49378.3,49558.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:15.963159,2026-04-23,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:15.997234,2026-04-24,True,SHORT,BEARISH,49231.7,,,49196.3,49256.3,49076.3,60.0,120.0,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:16.022297,2026-04-26,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:16.054228,2026-04-27,True,SHORT,BEARISH,49222.6,,,49171.8,49233.4,49048.6,61.6,123.2,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:16.088869,2026-04-28,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:16.120372,2026-04-29,True,SHORT,BEARISH,48882.7,,,48806.0,48888.4,48641.2,82.4,164.8,,,,Dry-run: awaiting manual trader verification
2026-05-04T15:28:16.152331,2026-04-30,False,,,,,,,,,,,,,,No valid signal from strategy
2026-05-04T15:28:16.175688,2026-05-01,False,,,,,,,,,,,,,,No valid signal from strategy
